0	0	0
0	0.01	0.00045818
0	0.02	0.00872442
0	0.03	0.0201014
0	0.04	0.032191
0	0.05	0.043927
0	0.06	0.0549702
0	0.07	0.0653422
0	0.08	0.0752139
0	0.09	0.0847899
0	0.1	0.0942527
0	0.11	0.10374
0	0.12	0.113344
0	0.13	0.123112
0	0.14	0.133063
0	0.15	0.143191
0	0.16	0.153478
0	0.17	0.163897
0	0.18	0.174421
0	0.19	0.185022
0	0.2	0.195675
0	0.21	0.20636
0	0.22	0.21706
0	0.23	0.227762
0	0.24	0.238456
0	0.25	0.249135
0	0.26	0.259794
0	0.27	0.270428
0	0.28	0.281034
0	0.29	0.291611
0	0.3	0.302156
0	0.31	0.312668
0	0.32	0.323143
0	0.33	0.333581
0	0.34	0.343979
0	0.35	0.354335
0	0.36	0.364647
0	0.37	0.374913
0	0.38	0.385131
0	0.39	0.395298
0	0.4	0.405414
0	0.41	0.415477
0	0.42	0.425485
0	0.43	0.435438
0	0.44	0.445336
0	0.45	0.455178
0	0.46	0.464964
0	0.47	0.474695
0	0.48	0.484371
0	0.49	0.493994
0	0.5	0.503565
0	0.51	0.513086
0	0.52	0.522558
0	0.53	0.531984
0	0.54	0.541366
0	0.55	0.550706
0	0.56	0.560009
0	0.57	0.569275
0	0.58	0.57851
0	0.59	0.587716
0	0.6	0.596896
0	0.61	0.606056
0	0.62	0.615197
0	0.63	0.624325
0	0.64	0.633444
0	0.65	0.642558
0	0.66	0.651672
0	0.67	0.660791
0	0.68	0.669919
0	0.69	0.679062
0	0.7	0.688225
0	0.71	0.697414
0	0.72	0.706635
0	0.73	0.715892
0	0.74	0.725193
0	0.75	0.734544
0	0.76	0.743949
0	0.77	0.753415
0	0.78	0.762948
0	0.79	0.772552
0	0.8	0.78223
0	0.81	0.791988
0	0.82	0.801826
0	0.83	0.811747
0	0.84	0.821753
0	0.85	0.831843
0	0.86	0.842019
0	0.87	0.852286
0	0.88	0.862649
0	0.89	0.873121
0	0.9	0.883721
0	0.91	0.894479
0	0.92	0.905438
0	0.93	0.916648
0	0.94	0.928167
0	0.95	0.940047
0	0.96	0.952299
0	0.97	0.964853
0	0.98	0.977459
0	0.99	0.98955
0	1	1
0.01	0	0.0001
0.01	0.01	0.000557779
0.01	0.02	0.00882295
0.01	0.03	0.0201986
0.01	0.04	0.0322868
0.01	0.05	0.0440215
0.01	0.06	0.0550634
0.01	0.07	0.0654343
0.01	0.08	0.0753049
0.01	0.09	0.0848799
0.01	0.1	0.0943416
0.01	0.11	0.103828
0.01	0.12	0.113431
0.01	0.13	0.123198
0.01	0.14	0.133148
0.01	0.15	0.143275
0.01	0.16	0.153561
0.01	0.17	0.16398
0.01	0.18	0.174502
0.01	0.19	0.185102
0.01	0.2	0.195754
0.01	0.21	0.206438
0.01	0.22	0.217137
0.01	0.23	0.227839
0.01	0.24	0.238532
0.01	0.25	0.24921
0.01	0.26	0.259868
0.01	0.27	0.270501
0.01	0.28	0.281107
0.01	0.29	0.291683
0.01	0.3	0.302228
0.01	0.31	0.312738
0.01	0.32	0.323213
0.01	0.33	0.333651
0.01	0.34	0.344048
0.01	0.35	0.354404
0.01	0.36	0.364715
0.01	0.37	0.374981
0.01	0.38	0.385198
0.01	0.39	0.395365
0.01	0.4	0.40548
0.01	0.41	0.415543
0.01	0.42	0.425551
0.01	0.43	0.435504
0.01	0.44	0.445401
0.01	0.45	0.455243
0.01	0.46	0.465029
0.01	0.47	0.47476
0.01	0.48	0.484436
0.01	0.49	0.494059
0.01	0.5	0.50363
0.01	0.51	0.513151
0.01	0.52	0.522623
0.01	0.53	0.532049
0.01	0.54	0.541431
0.01	0.55	0.550772
0.01	0.56	0.560074
0.01	0.57	0.569341
0.01	0.58	0.578576
0.01	0.59	0.587782
0.01	0.6	0.596963
0.01	0.61	0.606122
0.01	0.62	0.615264
0.01	0.63	0.624393
0.01	0.64	0.633512
0.01	0.65	0.642627
0.01	0.66	0.651741
0.01	0.67	0.660861
0.01	0.68	0.669989
0.01	0.69	0.679133
0.01	0.7	0.688297
0.01	0.71	0.697486
0.01	0.72	0.706707
0.01	0.73	0.715966
0.01	0.74	0.725268
0.01	0.75	0.734619
0.01	0.76	0.744025
0.01	0.77	0.753492
0.01	0.78	0.763026
0.01	0.79	0.77263
0.01	0.8	0.78231
0.01	0.81	0.792068
0.01	0.82	0.801907
0.01	0.83	0.811829
0.01	0.84	0.821836
0.01	0.85	0.831927
0.01	0.86	0.842104
0.01	0.87	0.852372
0.01	0.88	0.862736
0.01	0.89	0.873209
0.01	0.9	0.88381
0.01	0.91	0.894569
0.01	0.92	0.905529
0.01	0.93	0.91674
0.01	0.94	0.928261
0.01	0.95	0.940141
0.01	0.96	0.952395
0.01	0.97	0.96495
0.01	0.98	0.977558
0.01	0.99	0.989649
0.01	1	1.0001
0.02	0	0.0004
0.02	0.01	0.000856575
0.02	0.02	0.00911854
0.02	0.03	0.0204902
0.02	0.04	0.0325743
0.02	0.05	0.0443051
0.02	0.06	0.0553433
0.02	0.07	0.0657106
0.02	0.08	0.075578
0.02	0.09	0.0851498
0.02	0.1	0.0946085
0.02	0.11	0.104092
0.02	0.12	0.113691
0.02	0.13	0.123456
0.02	0.14	0.133403
0.02	0.15	0.143527
0.02	0.16	0.15381
0.02	0.17	0.164226
0.02	0.18	0.174746
0.02	0.19	0.185342
0.02	0.2	0.195992
0.02	0.21	0.206673
0.02	0.22	0.21737
0.02	0.23	0.228069
0.02	0.24	0.238759
0.02	0.25	0.249435
0.02	0.26	0.260091
0.02	0.27	0.270722
0.02	0.28	0.281325
0.02	0.29	0.291899
0.02	0.3	0.302442
0.02	0.31	0.312951
0.02	0.32	0.323424
0.02	0.33	0.333859
0.02	0.34	0.344255
0.02	0.35	0.354609
0.02	0.36	0.364919
0.02	0.37	0.375183
0.02	0.38	0.385399
